student,title,type,status,final score
abbyjere,P01D06,GROUP,FAILED,0
albettbu,P01D06,GROUP,FAILED,0
althease,P01D06,GROUP,FAILED,0
aqualada,P01D06,GROUP,FAILED,0
ariellem,P01D06,GROUP,FAILED,0
arlethab,P01D06,GROUP,FAILED,0
arwynjac,P01D06,GROUP,FAILED,0
ayakofuj,P01D06,GROUP,FAILED,0
barbafra,P01D06,GROUP,FAILED,0
brittnib,P01D06,GROUP,FAILED,0
chongvir,P01D06,GROUP,FAILED,0
cindalig,P01D06,GROUP,FAILED,0
claudeco,P01D06,GROUP,FAILED,0
colettac,P01D06,GROUP,FAILED,0
connorla,P01D06,GROUP,FAILED,0
coraleey,P01D06,GROUP,FAILED,0
donaljac,P01D06,GROUP,FAILED,0
dougalmo,P01D06,GROUP,FAILED,0
ellarias,P01D06,GROUP,FAILED,0
emelyaur,P01D06,GROUP,FAILED,0
eorlundw,P01D06,GROUP,FAILED,0
flaviama,P01D06,GROUP,FAILED,0
galbartt,P01D06,GROUP,FAILED,0
goldenun,P01D06,GROUP,FAILED,0
halistic,P01D06,GROUP,FAILED,0
harlangu,P01D06,GROUP,FAILED,0
hazraksa,P01D06,GROUP,FAILED,0
hettiewa,P01D06,GROUP,FAILED,0
hizdahrs,P01D06,GROUP,FAILED,0
hoppered,P01D06,GROUP,FAILED,0
illaoigl,P01D06,GROUP,FAILED,0
jameyadr,P01D06,GROUP,FAILED,0
janaespy,P01D06,GROUP,FAILED,0
jestwhis,P01D06,GROUP,FAILED,0
jettaduu,P01D06,GROUP,FAILED,0
johniebl,P01D06,GROUP,FAILED,0
johnieer,P01D06,GROUP,FAILED,0
karrieco,P01D06,GROUP,FAILED,0
kathyblu,P01D06,GROUP,FAILED,0
leotasch,P01D06,GROUP,FAILED,0
magobarb,P01D06,GROUP,FAILED,0
managiml,P01D06,GROUP,FAILED,0
martiank,P01D06,GROUP,FAILED,0
marvinad,P01D06,GROUP,FAILED,0
meadowsl,P01D06,GROUP,FAILED,0
meralynl,P01D06,GROUP,FAILED,0
micahann,P01D06,GROUP,FAILED,0
mikkirub,P01D06,GROUP,FAILED,0
moniquec,P01D06,GROUP,FAILED,0
motherka,P01D06,GROUP,FAILED,0
namikari,P01D06,GROUP,FAILED,0
norahara,P01D06,GROUP,FAILED,0
onionflo,P01D06,GROUP,FAILED,0
orientba,P01D06,GROUP,FAILED,0
pallasar,P01D06,GROUP,FAILED,0
palmasev,P01D06,GROUP,FAILED,0
randalci,P01D06,GROUP,FAILED,0
rivaharm,P01D06,GROUP,ACCEPTED,130
roonemac,P01D06,GROUP,FAILED,0
rygerbee,P01D06,GROUP,FAILED,0
salviama,P01D06,GROUP,FAILED,0
santanao,P01D06,GROUP,FAILED,0
savannat,P01D06,GROUP,FAILED,0
shandage,P01D06,GROUP,FAILED,0
slavetar,P01D06,GROUP,FAILED,0
sloeycar,P01D06,GROUP,FAILED,0
slowmose,P01D06,GROUP,FAILED,0
snokeepi,P01D06,GROUP,FAILED,0
sonyashi,P01D06,GROUP,FAILED,0
staceelu,P01D06,GROUP,FAILED,0
stevenha,P01D06,GROUP,FAILED,0
tarthden,P01D06,GROUP,FAILED,0
tickhung,P01D06,GROUP,FAILED,0
tonieirw,P01D06,GROUP,FAILED,0
tylergar,P01D06,GROUP,FAILED,0
ulmeraet,P01D06,GROUP,FAILED,0
ummadesh,P01D06,GROUP,FAILED,0
valerial,P01D06,GROUP,FAILED,0
venonats,P01D06,GROUP,FAILED,0
vinniere,P01D06,GROUP,FAILED,0
vitischa,P01D06,GROUP,FAILED,0
wakamera,P01D06,GROUP,FAILED,0
warnercr,P01D06,GROUP,FAILED,0
worthyty,P01D06,GROUP,FAILED,0
wyldevir,P01D06,GROUP,FAILED,0
zettatyp,P01D06,GROUP,FAILED,0
abbottse,P01D06,GROUP,FAILED,0
andisshi,P01D06,GROUP,FAILED,0
aricatop,P01D06,GROUP,FAILED,0
arsontye,P01D06,GROUP,FAILED,0
bakerern,P01D06,GROUP,FAILED,0
bartyebr,P01D06,GROUP,FAILED,0
botanwin,P01D06,GROUP,FAILED,0
bradyque,P01D06,GROUP,FAILED,0
carliedo,P01D06,GROUP,FAILED,0
cerebrar,P01D06,GROUP,FAILED,0
claradon,P01D06,GROUP,FAILED,0
colddulc,P01D06,GROUP,FAILED,0
colombos,P01D06,GROUP,FAILED,0
corinagu,P01D06,GROUP,FAILED,0
delorisw,P01D06,GROUP,FAILED,0
drivehor,P01D06,GROUP,FAILED,0
dwanajoa,P01D06,GROUP,FAILED,0
eijikyli,P01D06,GROUP,FAILED,0
fidelche,P01D06,GROUP,FAILED,0
francede,P01D06,GROUP,FAILED,0
gaylepid,P01D06,GROUP,FAILED,0
gidgetha,P01D06,GROUP,FAILED,0
glennlas,P01D06,GROUP,FAILED,0
goadylay,P01D06,GROUP,FAILED,0
greymayn,P01D06,GROUP,FAILED,0
hannityr,P01D06,GROUP,FAILED,0
hawkmand,P01D06,GROUP,FAILED,0
hoochigg,P01D06,GROUP,FAILED,0
hullenth,P01D06,GROUP,FAILED,0
idelltur,P01D06,GROUP,FAILED,0
jamesbon,P01D06,GROUP,FAILED,0
jeffreyr,P01D06,GROUP,FAILED,0
jesusavo,P01D06,GROUP,FAILED,0
joanamol,P01D06,GROUP,FAILED,0
joannega,P01D06,GROUP,FAILED,0
jolynnpe,P01D06,GROUP,FAILED,0
kashaque,P01D06,GROUP,FAILED,0
kathring,P01D06,GROUP,FAILED,0
keeldark,P01D06,GROUP,FAILED,0
kenaodil,P01D06,GROUP,ACCEPTED,92
launadef,P01D06,GROUP,FAILED,0
lavetaty,P01D06,GROUP,FAILED,0
lobochel,P01D06,GROUP,FAILED,0
lomaseug,P01D06,GROUP,FAILED,0
lorainel,P01D06,GROUP,FAILED,0
lorchshe,P01D06,GROUP,FAILED,0
maricamy,P01D06,GROUP,FAILED,0
maryopal,P01D06,GROUP,FAILED,0
micheald,P01D06,GROUP,FAILED,0
mickimic,P01D06,GROUP,FAILED,0
neilmoni,P01D06,GROUP,FAILED,0
ocietuco,P01D06,GROUP,FAILED,0
oniegoku,P01D06,GROUP,FAILED,0
orbelogr,P01D06,GROUP,FAILED,0
ouidaart,P01D06,GROUP,FAILED,0
patakity,P01D06,GROUP,FAILED,0
peanutsr,P01D06,GROUP,FAILED,0
petermys,P01D06,GROUP,FAILED,0
petrelli,P01D06,GROUP,FAILED,0
piedadke,P01D06,GROUP,FAILED,0
pumpkinb,P01D06,GROUP,FAILED,0
qhorinha,P01D06,GROUP,FAILED,0
rickmaek,P01D06,GROUP,FAILED,0
rogueaga,P01D06,GROUP,FAILED,0
rollammo,P01D06,GROUP,FAILED,0
roxiegus,P01D06,GROUP,FAILED,0
rymundco,P01D06,GROUP,FAILED,0
ryonshan,P01D06,GROUP,FAILED,0
serwynwe,P01D06,GROUP,FAILED,0
sharrong,P01D06,GROUP,FAILED,0
shaundat,P01D06,GROUP,FAILED,0
shylaora,P01D06,GROUP,FAILED,0
sibylvad,P01D06,GROUP,FAILED,0
spacepra,P01D06,GROUP,FAILED,0
spermhak,P01D06,GROUP,FAILED,0
squeecla,P01D06,GROUP,FAILED,0
starvinm,P01D06,GROUP,FAILED,0
teishana,P01D06,GROUP,FAILED,0
theomarm,P01D06,GROUP,FAILED,0
toastjef,P01D06,GROUP,FAILED,0
toteaide,P01D06,GROUP,FAILED,0
vassagor,P01D06,GROUP,FAILED,0
waddrign,P01D06,GROUP,FAILED,0
weezingm,P01D06,GROUP,FAILED,0
wintermi,P01D06,GROUP,FAILED,0
wrenfres,P01D06,GROUP,FAILED,0
zanesasi,P01D06,GROUP,FAILED,0
adarysel,P01D06,GROUP,FAILED,0
alisacha,P01D06,GROUP,FAILED,0
alixzolt,P01D06,GROUP,ACCEPTED,130
andreefi,P01D06,GROUP,FAILED,0
andrewsh,P01D06,GROUP,FAILED,0
andrikky,P01D06,GROUP,FAILED,0
arysmarc,P01D06,GROUP,FAILED,0
azorjane,P01D06,GROUP,FAILED,0
bankchar,P01D06,GROUP,FAILED,0
berttiju,P01D06,GROUP,FAILED,0
birchlac,P01D06,GROUP,FAILED,0
boatmano,P01D06,GROUP,FAILED,0
boriskar,P01D06,GROUP,FAILED,0
bullscor,P01D06,GROUP,FAILED,0
burttapi,P01D06,GROUP,FAILED,0
