student,title,type,status,final score
azariyac,E03D19,EXAM,FAILED,0
azziemor,E03D19,EXAM,FAILED,0
babudeet,E03D19,EXAM,FAILED,0
bennette,E03D19,EXAM,IN_PROGRESS,None
bertbria,E03D19,EXAM,REGISTERED,None
bishopni,E03D19,EXAM,FAILED,0
boothmil,E03D19,EXAM,FAILED,0
boycetor,E03D19,EXAM,FAILED,0
bradlych,E03D19,EXAM,FAILED,0
briancom,E03D19,EXAM,FAILED,0
brunchme,E03D19,EXAM,FAILED,0
bugghanc,E03D19,EXAM,FAILED,0
byrchail,E03D19,EXAM,IN_PROGRESS,None
caeneusf,E03D19,EXAM,FAILED,0
carrolsu,E03D19,EXAM,IN_PROGRESS,None
chantayz,E03D19,EXAM,IN_PROGRESS,None
charlynm,E03D19,EXAM,FAILED,0
cheddara,E03D19,EXAM,FAILED,0
cherehaw,E03D19,EXAM,FAILED,0
chipgoos,E03D19,EXAM,IN_PROGRESS,None
clowndea,E03D19,EXAM,FAILED,0
clymeneh,E03D19,EXAM,FAILED,0
colinmar,E03D19,EXAM,FAILED,0
corrined,E03D19,EXAM,REGISTERED,None
cotterbr,E03D19,EXAM,IN_PROGRESS,None
creambri,E03D19,EXAM,REGISTERED,None
daxoslis,E03D19,EXAM,FAILED,0
daylelil,E03D19,EXAM,FAILED,0
delenate,E03D19,EXAM,FAILED,0
denimjud,E03D19,EXAM,FAILED,0
dignasab,E03D19,EXAM,FAILED,0
dinashem,E03D19,EXAM,IN_PROGRESS,None
dingleak,E03D19,EXAM,FAILED,0
dogeadar,E03D19,EXAM,FAILED,0
dollarty,E03D19,EXAM,REGISTERED,None
drowzeev,E03D19,EXAM,REGISTERED,None
duffmanv,E03D19,EXAM,FAILED,0
edwinama,E03D19,EXAM,FAILED,0
ellanman,E03D19,EXAM,FAILED,0
elphiasb,E03D19,EXAM,REGISTERED,None
emeraldb,E03D19,EXAM,FAILED,0
emeraldm,E03D19,EXAM,FAILED,0
eulabrad,E03D19,EXAM,FAILED,0
falmerle,E03D19,EXAM,REGISTERED,None
forelecc,E03D19,EXAM,FAILED,0
franzend,E03D19,EXAM,FAILED,0
frenyale,E03D19,EXAM,FAILED,0
fromagep,E03D19,EXAM,IN_PROGRESS,None
garlicgo,E03D19,EXAM,IN_PROGRESS,None
gayteboo,E03D19,EXAM,FAILED,0
gerdurig,E03D19,EXAM,IN_PROGRESS,None
ginojenn,E03D19,EXAM,FAILED,0
gladyjar,E03D19,EXAM,FAILED,0
gorghant,E03D19,EXAM,FAILED,0
gragaskr,E03D19,EXAM,FAILED,0
grandpaw,E03D19,EXAM,IN_PROGRESS,None
greedoma,E03D19,EXAM,FAILED,0
gruyeres,E03D19,EXAM,REGISTERED,None
gulumhiy,E03D19,EXAM,FAILED,0
havenosb,E03D19,EXAM,FAILED,0
heartmar,E03D19,EXAM,FAILED,0
heatsaad,E03D19,EXAM,FAILED,0
hellatod,E03D19,EXAM,FAILED,0
hesterwi,E03D19,EXAM,FAILED,0
hoagsmil,E03D19,EXAM,IN_PROGRESS,None
horsebyr,E03D19,EXAM,FAILED,0
imogenef,E03D19,EXAM,REGISTERED,None
jafercla,E03D19,EXAM,FAILED,0
jazminja,E03D19,EXAM,FAILED,0
jenellma,E03D19,EXAM,FAILED,0
jessiagi,E03D19,EXAM,FAILED,0
jommyjul,E03D19,EXAM,FAILED,0
jorelleb,E03D19,EXAM,IN_PROGRESS,None
jorkinsb,E03D19,EXAM,FAILED,0
josethce,E03D19,EXAM,FAILED,0
juniperr,E03D19,EXAM,FAILED,0
jynxbark,E03D19,EXAM,FAILED,0
kasifund,E03D19,EXAM,IN_PROGRESS,None
kellenar,E03D19,EXAM,FAILED,0
kelleyad,E03D19,EXAM,FAILED,0
keshahac,E03D19,EXAM,FAILED,0
knightjo,E03D19,EXAM,FAILED,0
kodospic,E03D19,EXAM,FAILED,0
konnosee,E03D19,EXAM,FAILED,0
koolwend,E03D19,EXAM,REGISTERED,None
lannamaf,E03D19,EXAM,FAILED,0
laylacri,E03D19,EXAM,REGISTERED,None
leaderch,E03D19,EXAM,IN_PROGRESS,None
lettiear,E03D19,EXAM,REGISTERED,None
linneaal,E03D19,EXAM,FAILED,0
logginsp,E03D19,EXAM,FAILED,0
loiselon,E03D19,EXAM,IN_PROGRESS,None
lonnieov,E03D19,EXAM,IN_PROGRESS,None
lymondes,E03D19,EXAM,FAILED,0
machoked,E03D19,EXAM,FAILED,0
madamkat,E03D19,EXAM,FAILED,0
madisonb,E03D19,EXAM,FAILED,0
magicjil,E03D19,EXAM,FAILED,0
malborda,E03D19,EXAM,REGISTERED,None
malikaph,E03D19,EXAM,FAILED,0
margotla,E03D19,EXAM,FAILED,0
mariamfi,E03D19,EXAM,IN_PROGRESS,None
marlyste,E03D19,EXAM,FAILED,0
marthado,E03D19,EXAM,FAILED,0
maxineme,E03D19,EXAM,FAILED,0
meciumol,E03D19,EXAM,FAILED,0
melwysso,E03D19,EXAM,FAILED,0
merylang,E03D19,EXAM,FAILED,0
molinale,E03D19,EXAM,FAILED,0
mortyath,E03D19,EXAM,FAILED,0
mycahpap,E03D19,EXAM,IN_PROGRESS,None
myrticeh,E03D19,EXAM,FAILED,0
nailearl,E03D19,EXAM,FAILED,0
naklozch,E03D19,EXAM,FAILED,0
namifred,E03D19,EXAM,FAILED,0
neidanea,E03D19,EXAM,FAILED,0
nelsonke,E03D19,EXAM,FAILED,0
nigeltys,E03D19,EXAM,REGISTERED,None
nikilega,E03D19,EXAM,REGISTERED,None
nineyuon,E03D19,EXAM,FAILED,0
nollabet,E03D19,EXAM,FAILED,0
nullifyp,E03D19,EXAM,FAILED,0
ollygena,E03D19,EXAM,FAILED,0
organbor,E03D19,EXAM,FAILED,0
orgnarda,E03D19,EXAM,FAILED,0
patchesa,E03D19,EXAM,FAILED,0
peaketar,E03D19,EXAM,IN_PROGRESS,None
phylisfe,E03D19,EXAM,REGISTERED,None
poisonca,E03D19,EXAM,FAILED,0
prakflat,E03D19,EXAM,IN_PROGRESS,None
premierm,E03D19,EXAM,FAILED,0
profitth,E03D19,EXAM,FAILED,0
programv,E03D19,EXAM,REGISTERED,None
reneeros,E03D19,EXAM,FAILED,0
roonepen,E03D19,EXAM,FAILED,0
roperlar,E03D19,EXAM,REGISTERED,None
rosalvae,E03D19,EXAM,FAILED,0
roselleh,E03D19,EXAM,FAILED,0
