student,title,type,status,final score
abbyjere,T07D10,INDIVIDUAL,FAILED,0
albettbu,T07D10,INDIVIDUAL,ACCEPTED,70
althease,T07D10,INDIVIDUAL,FAILED,0
aqualada,T07D10,INDIVIDUAL,FAILED,0
ariellem,T07D10,INDIVIDUAL,FAILED,0
arlethab,T07D10,INDIVIDUAL,FAILED,0
arwynjac,T07D10,INDIVIDUAL,FAILED,0
ayakofuj,T07D10,INDIVIDUAL,FAILED,0
barbafra,T07D10,INDIVIDUAL,FAILED,0
brittnib,T07D10,INDIVIDUAL,FAILED,0
chongvir,T07D10,INDIVIDUAL,FAILED,0
cindalig,T07D10,INDIVIDUAL,FAILED,0
claudeco,T07D10,INDIVIDUAL,FAILED,0
colettac,T07D10,INDIVIDUAL,FAILED,0
connorla,T07D10,INDIVIDUAL,FAILED,0
coraleey,T07D10,INDIVIDUAL,FAILED,0
donaljac,T07D10,INDIVIDUAL,FAILED,0
dougalmo,T07D10,INDIVIDUAL,FAILED,0
ellarias,T07D10,INDIVIDUAL,FAILED,0
emelyaur,T07D10,INDIVIDUAL,ACCEPTED,89
eorlundw,T07D10,INDIVIDUAL,FAILED,0
flaviama,T07D10,INDIVIDUAL,FAILED,0
galbartt,T07D10,INDIVIDUAL,FAILED,0
goldenun,T07D10,INDIVIDUAL,FAILED,0
halistic,T07D10,INDIVIDUAL,FAILED,0
harlangu,T07D10,INDIVIDUAL,FAILED,0
hazraksa,T07D10,INDIVIDUAL,ACCEPTED,52
hettiewa,T07D10,INDIVIDUAL,FAILED,0
hizdahrs,T07D10,INDIVIDUAL,FAILED,0
hoppered,T07D10,INDIVIDUAL,FAILED,0
illaoigl,T07D10,INDIVIDUAL,FAILED,0
jameyadr,T07D10,INDIVIDUAL,FAILED,0
janaespy,T07D10,INDIVIDUAL,FAILED,0
jestwhis,T07D10,INDIVIDUAL,FAILED,0
jettaduu,T07D10,INDIVIDUAL,FAILED,0
johniebl,T07D10,INDIVIDUAL,FAILED,0
johnieer,T07D10,INDIVIDUAL,FAILED,0
karrieco,T07D10,INDIVIDUAL,FAILED,0
kathyblu,T07D10,INDIVIDUAL,ACCEPTED,72
leotasch,T07D10,INDIVIDUAL,FAILED,0
magobarb,T07D10,INDIVIDUAL,FAILED,0
managiml,T07D10,INDIVIDUAL,FAILED,0
martiank,T07D10,INDIVIDUAL,FAILED,0
marvinad,T07D10,INDIVIDUAL,ACCEPTED,62
meadowsl,T07D10,INDIVIDUAL,FAILED,0
meralynl,T07D10,INDIVIDUAL,ACCEPTED,92
micahann,T07D10,INDIVIDUAL,FAILED,0
mikkirub,T07D10,INDIVIDUAL,FAILED,0
moniquec,T07D10,INDIVIDUAL,FAILED,0
motherka,T07D10,INDIVIDUAL,FAILED,0
namikari,T07D10,INDIVIDUAL,FAILED,0
norahara,T07D10,INDIVIDUAL,FAILED,0
onionflo,T07D10,INDIVIDUAL,FAILED,0
orientba,T07D10,INDIVIDUAL,FAILED,0
