student,title,type,status,final score
minellar,T02D02,INDIVIDUAL,IN_REVIEWS,None
missmath,T02D02,INDIVIDUAL,FAILED,0
mollensh,T02D02,INDIVIDUAL,FAILED,0
mormontl,T02D02,INDIVIDUAL,FAILED,0
muckstri,T02D02,INDIVIDUAL,FAILED,0
mudcraby,T02D02,INDIVIDUAL,FAILED,0
nailsmar,T02D02,INDIVIDUAL,FAILED,0
naomanub,T02D02,INDIVIDUAL,FAILED,0
ninfasee,T02D02,INDIVIDUAL,FAILED,0
nonastar,T02D02,INDIVIDUAL,FAILED,0
nonawait,T02D02,INDIVIDUAL,FAILED,0
norreyma,T02D02,INDIVIDUAL,FAILED,0
okraeuni,T02D02,INDIVIDUAL,FAILED,0
opalreel,T02D02,INDIVIDUAL,FAILED,0
orionmet,T02D02,INDIVIDUAL,ACCEPTED,103
parvatir,T02D02,INDIVIDUAL,FAILED,0
pearliec,T02D02,INDIVIDUAL,FAILED,0
pepitasl,T02D02,INDIVIDUAL,FAILED,0
qarlforn,T02D02,INDIVIDUAL,FAILED,0
ramsaydr,T02D02,INDIVIDUAL,FAILED,0
raymondk,T02D02,INDIVIDUAL,ACCEPTED,89
reathabo,T02D02,INDIVIDUAL,FAILED,0
rendadew,T02D02,INDIVIDUAL,FAILED,0
richtyre,T02D02,INDIVIDUAL,FAILED,0
rinkofle,T02D02,INDIVIDUAL,FAILED,0
rockypot,T02D02,INDIVIDUAL,FAILED,0
rogantom,T02D02,INDIVIDUAL,FAILED,0
rosaural,T02D02,INDIVIDUAL,FAILED,0
salazarc,T02D02,INDIVIDUAL,FAILED,0
salviagl,T02D02,INDIVIDUAL,FAILED,0
scheinsh,T02D02,INDIVIDUAL,FAILED,0
seastarn,T02D02,INDIVIDUAL,FAILED,0
selmypai,T02D02,INDIVIDUAL,FAILED,0
semeleem,T02D02,INDIVIDUAL,FAILED,0
sharladi,T02D02,INDIVIDUAL,FAILED,0
shawnnag,T02D02,INDIVIDUAL,FAILED,0
shenrodu,T02D02,INDIVIDUAL,FAILED,0
shettdee,T02D02,INDIVIDUAL,FAILED,0
solegraz,T02D02,INDIVIDUAL,ACCEPTED,125
staceeca,T02D02,INDIVIDUAL,FAILED,0
steelyow,T02D02,INDIVIDUAL,FAILED,0
sundaehi,T02D02,INDIVIDUAL,FAILED,0
tamekath,T02D02,INDIVIDUAL,FAILED,0
templema,T02D02,INDIVIDUAL,FAILED,0
tendantc,T02D02,INDIVIDUAL,FAILED,0
terralip,T02D02,INDIVIDUAL,FAILED,0
tesskyok,T02D02,INDIVIDUAL,FAILED,0
tiesemoo,T02D02,INDIVIDUAL,FAILED,0
tolletth,T02D02,INDIVIDUAL,FAILED,0
tucodaug,T02D02,INDIVIDUAL,ACCEPTED,123
tweakcri,T02D02,INDIVIDUAL,FAILED,0
veigarde,T02D02,INDIVIDUAL,FAILED,0
vinniegr,T02D02,INDIVIDUAL,FAILED,0
virgenst,T02D02,INDIVIDUAL,FAILED,0
vixenpro,T02D02,INDIVIDUAL,FAILED,0
watersri,T02D02,INDIVIDUAL,FAILED,0
wendyken,T02D02,INDIVIDUAL,FAILED,0
xerathma,T02D02,INDIVIDUAL,ACCEPTED,103
yuunacad,T02D02,INDIVIDUAL,FAILED,0
yuunaela,T02D02,INDIVIDUAL,FAILED,0
adrienla,T02D02,INDIVIDUAL,ACCEPTED,100
aemongli,T02D02,INDIVIDUAL,FAILED,0
albinali,T02D02,INDIVIDUAL,FAILED,0
alexiaki,T02D02,INDIVIDUAL,FAILED,0
amymoneg,T02D02,INDIVIDUAL,FAILED,0
aprilkiz,T02D02,INDIVIDUAL,ACCEPTED,100
ardellaa,T02D02,INDIVIDUAL,FAILED,0
arlettaw,T02D02,INDIVIDUAL,FAILED,0
arneldlo,T02D02,INDIVIDUAL,FAILED,0
arnitaho,T02D02,INDIVIDUAL,FAILED,0
arwenhel,T02D02,INDIVIDUAL,FAILED,0
auroreex,T02D02,INDIVIDUAL,FAILED,0
avengerm,T02D02,INDIVIDUAL,FAILED,0
azzielan,T02D02,INDIVIDUAL,FAILED,0
bandybry,T02D02,INDIVIDUAL,FAILED,0
barbracr,T02D02,INDIVIDUAL,FAILED,0
bellyreg,T02D02,INDIVIDUAL,FAILED,0
billietr,T02D02,INDIVIDUAL,FAILED,0
billywil,T02D02,INDIVIDUAL,FAILED,0
blaisele,T02D02,INDIVIDUAL,FAILED,0
borvojor,T02D02,INDIVIDUAL,FAILED,0
bradbigg,T02D02,INDIVIDUAL,ACCEPTED,120
breamblo,T02D02,INDIVIDUAL,FAILED,0
broggcas,T02D02,INDIVIDUAL,FAILED,0
capersel,T02D02,INDIVIDUAL,FAILED,0
carlysea,T02D02,INDIVIDUAL,FAILED,0
carmelal,T02D02,INDIVIDUAL,FAILED,0
casieigg,T02D02,INDIVIDUAL,FAILED,0
casseydo,T02D02,INDIVIDUAL,FAILED,0
chadzula,T02D02,INDIVIDUAL,ACCEPTED,108
chuckalf,T02D02,INDIVIDUAL,FAILED,0
clockver,T02D02,INDIVIDUAL,FAILED,0
collioqy,T02D02,INDIVIDUAL,FAILED,0
crackedc,T02D02,INDIVIDUAL,FAILED,0
dagmarja,T02D02,INDIVIDUAL,ACCEPTED,35
dagnybea,T02D02,INDIVIDUAL,FAILED,0
dareonhe,T02D02,INDIVIDUAL,FAILED,0
darialif,T02D02,INDIVIDUAL,FAILED,0
delilagl,T02D02,INDIVIDUAL,FAILED,0
dexterla,T02D02,INDIVIDUAL,ACCEPTED,72
dhazzarn,T02D02,INDIVIDUAL,FAILED,0
dodieozz,T02D02,INDIVIDUAL,FAILED,0
dolliema,T02D02,INDIVIDUAL,FAILED,0
donaldwi,T02D02,INDIVIDUAL,FAILED,0
dwightgr,T02D02,INDIVIDUAL,FAILED,0
eddawhit,T02D02,INDIVIDUAL,FAILED,0
elkelync,T02D02,INDIVIDUAL,FAILED,0
elletand,T02D02,INDIVIDUAL,ACCEPTED,105
faliakyl,T02D02,INDIVIDUAL,FAILED,0
farlenpe,T02D02,INDIVIDUAL,ACCEPTED,93
feijoaru,T02D02,INDIVIDUAL,FAILED,0
fenixfre,T02D02,INDIVIDUAL,FAILED,0
fetamimi,T02D02,INDIVIDUAL,FAILED,0
fisherha,T02D02,INDIVIDUAL,FAILED,0
flannelf,T02D02,INDIVIDUAL,FAILED,0
forthlas,T02D02,INDIVIDUAL,FAILED,0
gagethem,T02D02,INDIVIDUAL,FAILED,0
genjifal,T02D02,INDIVIDUAL,FAILED,0
gilwoode,T02D02,INDIVIDUAL,FAILED,0
gladyspa,T02D02,INDIVIDUAL,FAILED,0
gojireel,T02D02,INDIVIDUAL,FAILED,0
goldeene,T02D02,INDIVIDUAL,FAILED,0
gungance,T02D02,INDIVIDUAL,FAILED,0
haldercy,T02D02,INDIVIDUAL,ACCEPTED,122
harclayl,T02D02,INDIVIDUAL,FAILED,0
harragbe,T02D02,INDIVIDUAL,FAILED,0
harwoodd,T02D02,INDIVIDUAL,FAILED,0
hedygaly,T02D02,INDIVIDUAL,FAILED,0
hungsher,T02D02,INDIVIDUAL,FAILED,0
ilynfitz,T02D02,INDIVIDUAL,FAILED,0
imogenek,T02D02,INDIVIDUAL,FAILED,0
jamisonr,T02D02,INDIVIDUAL,FAILED,0
janessav,T02D02,INDIVIDUAL,FAILED,0
jaymeoda,T02D02,INDIVIDUAL,FAILED,0
jeannaha,T02D02,INDIVIDUAL,ACCEPTED,101
jennellb,T02D02,INDIVIDUAL,FAILED,0
jeorsoli,T02D02,INDIVIDUAL,FAILED,0
jesslawa,T02D02,INDIVIDUAL,FAILED,0
jinnjadz,T02D02,INDIVIDUAL,FAILED,0
joannear,T02D02,INDIVIDUAL,FAILED,0
johanath,T02D02,INDIVIDUAL,FAILED,0
jungbran,T02D02,INDIVIDUAL,ACCEPTED,94
juniperd,T02D02,INDIVIDUAL,FAILED,0
justinac,T02D02,INDIVIDUAL,FAILED,0
kariefan,T02D02,INDIVIDUAL,FAILED,0
karitick,T02D02,INDIVIDUAL,FAILED,0
katijose,T02D02,INDIVIDUAL,FAILED,0
kerstinb,T02D02,INDIVIDUAL,FAILED,0
khankeri,T02D02,INDIVIDUAL,FAILED,0
khaylama,T02D02,INDIVIDUAL,FAILED,0
kilidied,T02D02,INDIVIDUAL,FAILED,0
knapprit,T02D02,INDIVIDUAL,FAILED,0
krexsant,T02D02,INDIVIDUAL,FAILED,0
kristana,T02D02,INDIVIDUAL,ACCEPTED,125
langgilf,T02D02,INDIVIDUAL,FAILED,0
lashonsa,T02D02,INDIVIDUAL,FAILED,0
laynehoo,T02D02,INDIVIDUAL,FAILED,0
lindsypi,T02D02,INDIVIDUAL,FAILED,0
linettew,T02D02,INDIVIDUAL,FAILED,0
littlean,T02D02,INDIVIDUAL,FAILED,0
lorenzox,T02D02,INDIVIDUAL,FAILED,0
loriahal,T02D02,INDIVIDUAL,FAILED,0
louiejor,T02D02,INDIVIDUAL,FAILED,0
lourabet,T02D02,INDIVIDUAL,FAILED,0
lubakase,T02D02,INDIVIDUAL,FAILED,0
luciewyn,T02D02,INDIVIDUAL,FAILED,0
lyjabruc,T02D02,INDIVIDUAL,FAILED,0
lymancug,T02D02,INDIVIDUAL,FAILED,0
maguspun,T02D02,INDIVIDUAL,FAILED,0
mallusok,T02D02,INDIVIDUAL,FAILED,0
marquisf,T02D02,INDIVIDUAL,FAILED,0
masseyno,T02D02,INDIVIDUAL,FAILED,0
maudiear,T02D02,INDIVIDUAL,ACCEPTED,89
maurolua,T02D02,INDIVIDUAL,FAILED,0
merceran,T02D02,INDIVIDUAL,FAILED,0
merriehe,T02D02,INDIVIDUAL,ACCEPTED,31
mezzaras,T02D02,INDIVIDUAL,FAILED,0
mikeland,T02D02,INDIVIDUAL,FAILED,0
millansl,T02D02,INDIVIDUAL,FAILED,0
minellaq,T02D02,INDIVIDUAL,ACCEPTED,122
mintaale,T02D02,INDIVIDUAL,FAILED,0
mundagoo,T02D02,INDIVIDUAL,FAILED,0
naerysem,T02D02,INDIVIDUAL,FAILED,0
nollapre,T02D02,INDIVIDUAL,FAILED,0
odenmjol,T02D02,INDIVIDUAL,FAILED,0
olyvarca,T02D02,INDIVIDUAL,ACCEPTED,100
oureadag,T02D02,INDIVIDUAL,ACCEPTED,82
patrekso,T02D02,INDIVIDUAL,FAILED,0
patricea,T02D02,INDIVIDUAL,FAILED,0
pohlbent,T02D02,INDIVIDUAL,FAILED,0
poolejun,T02D02,INDIVIDUAL,FAILED,0
postbell,T02D02,INDIVIDUAL,FAILED,0
powerspo,T02D02,INDIVIDUAL,ACCEPTED,111
pressedm,T02D02,INDIVIDUAL,FAILED,0
rafaelno,T02D02,INDIVIDUAL,FAILED,0
riddlerd,T02D02,INDIVIDUAL,FAILED,0
rodgerwi,T02D02,INDIVIDUAL,FAILED,0
ronnyphy,T02D02,INDIVIDUAL,FAILED,0
roryeste,T02D02,INDIVIDUAL,FAILED,0
rosalvat,T02D02,INDIVIDUAL,ACCEPTED,34
rosellag,T02D02,INDIVIDUAL,FAILED,0
rudderju,T02D02,INDIVIDUAL,FAILED,0
rudyruss,T02D02,INDIVIDUAL,ACCEPTED,117
