student,title,type,status,final score
rosaural,E01D05,EXAM,FAILED,0
salazarc,E01D05,EXAM,FAILED,0
salviagl,E01D05,EXAM,FAILED,0
scheinsh,E01D05,EXAM,FAILED,0
seastarn,E01D05,EXAM,FAILED,0
selmypai,E01D05,EXAM,FAILED,0
semeleem,E01D05,EXAM,FAILED,0
sharladi,E01D05,EXAM,FAILED,0
shawnnag,E01D05,EXAM,FAILED,0
shenrodu,E01D05,EXAM,FAILED,0
shettdee,E01D05,EXAM,FAILED,0
solegraz,E01D05,EXAM,FAILED,0
staceeca,E01D05,EXAM,FAILED,0
steelyow,E01D05,EXAM,FAILED,0
sundaehi,E01D05,EXAM,FAILED,0
tamekath,E01D05,EXAM,FAILED,0
templema,E01D05,EXAM,ACCEPTED,89
tendantc,E01D05,EXAM,FAILED,0
terralip,E01D05,EXAM,FAILED,0
tesskyok,E01D05,EXAM,FAILED,0
tiesemoo,E01D05,EXAM,FAILED,0
tolletth,E01D05,EXAM,FAILED,0
tucodaug,E01D05,EXAM,FAILED,0
tweakcri,E01D05,EXAM,FAILED,0
veigarde,E01D05,EXAM,FAILED,0
vinniegr,E01D05,EXAM,FAILED,0
virgenst,E01D05,EXAM,FAILED,0
vixenpro,E01D05,EXAM,FAILED,0
watersri,E01D05,EXAM,FAILED,5
wendyken,E01D05,EXAM,FAILED,0
xerathma,E01D05,EXAM,FAILED,0
yuunacad,E01D05,EXAM,FAILED,0
yuunaela,E01D05,EXAM,FAILED,0
adrienla,E01D05,EXAM,FAILED,0
aemongli,E01D05,EXAM,FAILED,0
albinali,E01D05,EXAM,FAILED,0
alexiaki,E01D05,EXAM,FAILED,0
amymoneg,E01D05,EXAM,FAILED,0
aprilkiz,E01D05,EXAM,ACCEPTED,78
ardellaa,E01D05,EXAM,FAILED,0
arlettaw,E01D05,EXAM,FAILED,0
arneldlo,E01D05,EXAM,FAILED,0
arnitaho,E01D05,EXAM,FAILED,0
arwenhel,E01D05,EXAM,FAILED,0
auroreex,E01D05,EXAM,FAILED,0
avengerm,E01D05,EXAM,FAILED,0
azzielan,E01D05,EXAM,FAILED,0
bandybry,E01D05,EXAM,FAILED,0
barbracr,E01D05,EXAM,FAILED,0
bellyreg,E01D05,EXAM,FAILED,0
billietr,E01D05,EXAM,FAILED,0
billywil,E01D05,EXAM,FAILED,0
blaisele,E01D05,EXAM,FAILED,0
borvojor,E01D05,EXAM,FAILED,0
bradbigg,E01D05,EXAM,FAILED,5
breamblo,E01D05,EXAM,FAILED,0
broggcas,E01D05,EXAM,FAILED,0
capersel,E01D05,EXAM,FAILED,0
carlysea,E01D05,EXAM,FAILED,0
carmelal,E01D05,EXAM,FAILED,0
casieigg,E01D05,EXAM,FAILED,0
casseydo,E01D05,EXAM,FAILED,0
chadzula,E01D05,EXAM,FAILED,0
chuckalf,E01D05,EXAM,FAILED,0
clockver,E01D05,EXAM,FAILED,0
collioqy,E01D05,EXAM,FAILED,0
crackedc,E01D05,EXAM,FAILED,0
dagmarja,E01D05,EXAM,FAILED,0
dagnybea,E01D05,EXAM,FAILED,0
dareonhe,E01D05,EXAM,FAILED,0
darialif,E01D05,EXAM,FAILED,0
delilagl,E01D05,EXAM,FAILED,10
dexterla,E01D05,EXAM,FAILED,0
dhazzarn,E01D05,EXAM,ACCEPTED,67
dodieozz,E01D05,EXAM,FAILED,0
dolliema,E01D05,EXAM,FAILED,0
donaldwi,E01D05,EXAM,FAILED,0
dwightgr,E01D05,EXAM,FAILED,0
eddawhit,E01D05,EXAM,FAILED,0
elkelync,E01D05,EXAM,FAILED,0
elletand,E01D05,EXAM,FAILED,0
faliakyl,E01D05,EXAM,FAILED,0
farlenpe,E01D05,EXAM,FAILED,0
feijoaru,E01D05,EXAM,FAILED,0
fenixfre,E01D05,EXAM,FAILED,0
fetamimi,E01D05,EXAM,FAILED,0
fisherha,E01D05,EXAM,FAILED,0
flannelf,E01D05,EXAM,FAILED,0
forthlas,E01D05,EXAM,FAILED,0
gagethem,E01D05,EXAM,FAILED,0
genjifal,E01D05,EXAM,FAILED,0
gilwoode,E01D05,EXAM,FAILED,0
gladyspa,E01D05,EXAM,FAILED,0
gojireel,E01D05,EXAM,FAILED,0
goldeene,E01D05,EXAM,FAILED,0
gungance,E01D05,EXAM,FAILED,0
haldercy,E01D05,EXAM,FAILED,5
harclayl,E01D05,EXAM,FAILED,0
harragbe,E01D05,EXAM,FAILED,0
harwoodd,E01D05,EXAM,FAILED,0
hedygaly,E01D05,EXAM,FAILED,0
hungsher,E01D05,EXAM,FAILED,0
ilynfitz,E01D05,EXAM,FAILED,0
imogenek,E01D05,EXAM,FAILED,0
jamisonr,E01D05,EXAM,FAILED,0
janessav,E01D05,EXAM,FAILED,0
jaymeoda,E01D05,EXAM,FAILED,0
jeannaha,E01D05,EXAM,FAILED,0
jennellb,E01D05,EXAM,FAILED,0
jeorsoli,E01D05,EXAM,FAILED,0
jesslawa,E01D05,EXAM,FAILED,0
jinnjadz,E01D05,EXAM,FAILED,15
joannear,E01D05,EXAM,FAILED,0
johanath,E01D05,EXAM,FAILED,0
jungbran,E01D05,EXAM,FAILED,10
juniperd,E01D05,EXAM,FAILED,0
justinac,E01D05,EXAM,FAILED,15
kariefan,E01D05,EXAM,FAILED,0
karitick,E01D05,EXAM,FAILED,0
katijose,E01D05,EXAM,FAILED,0
kerstinb,E01D05,EXAM,FAILED,0
khankeri,E01D05,EXAM,FAILED,0
khaylama,E01D05,EXAM,FAILED,0
kilidied,E01D05,EXAM,FAILED,0
knapprit,E01D05,EXAM,FAILED,0
krexsant,E01D05,EXAM,FAILED,0
kristana,E01D05,EXAM,ACCEPTED,89
langgilf,E01D05,EXAM,FAILED,0
lashonsa,E01D05,EXAM,FAILED,25
laynehoo,E01D05,EXAM,FAILED,0
lindsypi,E01D05,EXAM,FAILED,0
linettew,E01D05,EXAM,FAILED,0
littlean,E01D05,EXAM,FAILED,0
lorenzox,E01D05,EXAM,FAILED,0
loriahal,E01D05,EXAM,FAILED,0
louiejor,E01D05,EXAM,FAILED,15
lourabet,E01D05,EXAM,FAILED,0
lubakase,E01D05,EXAM,FAILED,0
luciewyn,E01D05,EXAM,FAILED,0
lyjabruc,E01D05,EXAM,FAILED,0
lymancug,E01D05,EXAM,FAILED,0
maguspun,E01D05,EXAM,FAILED,15
mallusok,E01D05,EXAM,FAILED,0
marquisf,E01D05,EXAM,FAILED,0
masseyno,E01D05,EXAM,FAILED,0
maudiear,E01D05,EXAM,FAILED,0
maurolua,E01D05,EXAM,FAILED,0
merceran,E01D05,EXAM,FAILED,0
merriehe,E01D05,EXAM,FAILED,0
mezzaras,E01D05,EXAM,FAILED,0
mikeland,E01D05,EXAM,FAILED,0
millansl,E01D05,EXAM,FAILED,0
minellaq,E01D05,EXAM,ACCEPTED,100
mintaale,E01D05,EXAM,FAILED,0
mundagoo,E01D05,EXAM,FAILED,0
naerysem,E01D05,EXAM,FAILED,0
nollapre,E01D05,EXAM,FAILED,0
odenmjol,E01D05,EXAM,FAILED,10
olyvarca,E01D05,EXAM,ACCEPTED,100
oureadag,E01D05,EXAM,FAILED,0
patrekso,E01D05,EXAM,FAILED,0
patricea,E01D05,EXAM,FAILED,0
pohlbent,E01D05,EXAM,FAILED,0
poolejun,E01D05,EXAM,FAILED,0
postbell,E01D05,EXAM,FAILED,0
powerspo,E01D05,EXAM,FAILED,0
pressedm,E01D05,EXAM,FAILED,0
rafaelno,E01D05,EXAM,FAILED,0
riddlerd,E01D05,EXAM,FAILED,0
rodgerwi,E01D05,EXAM,FAILED,0
ronnyphy,E01D05,EXAM,FAILED,0
roryeste,E01D05,EXAM,FAILED,0
rosalvat,E01D05,EXAM,FAILED,0
rosellag,E01D05,EXAM,FAILED,0
rudderju,E01D05,EXAM,FAILED,0
rudyruss,E01D05,EXAM,FAILED,15
selinast,E01D05,EXAM,FAILED,0
shainadi,E01D05,EXAM,FAILED,0
shanekae,E01D05,EXAM,FAILED,0
slyntgiz,E01D05,EXAM,FAILED,0
spockvic,E01D05,EXAM,FAILED,0
spykeves,E01D05,EXAM,FAILED,0
staceybu,E01D05,EXAM,FAILED,0
stewfurt,E01D05,EXAM,FAILED,0
stooparn,E01D05,EXAM,FAILED,0
stoopsam,E01D05,EXAM,FAILED,0
swarmber,E01D05,EXAM,FAILED,0
tamekati,E01D05,EXAM,FAILED,0
tannerke,E01D05,EXAM,FAILED,0
texankar,E01D05,EXAM,FAILED,0
texannor,E01D05,EXAM,FAILED,0
toffeeba,E01D05,EXAM,FAILED,0
tommiema,E01D05,EXAM,FAILED,0
tresaemr,E01D05,EXAM,FAILED,0
ullervin,E01D05,EXAM,FAILED,15
ultrazam,E01D05,EXAM,FAILED,0
varamyrm,E01D05,EXAM,FAILED,0
vedamalk,E01D05,EXAM,FAILED,0
venmohot,E01D05,EXAM,FAILED,0
wilforda,E01D05,EXAM,FAILED,0
winsomkr,E01D05,EXAM,FAILED,0
yandryme,E01D05,EXAM,FAILED,0
yatesree,E01D05,EXAM,FAILED,0
yokoeffu,E01D05,EXAM,FAILED,0
yonnmoll,E01D05,EXAM,FAILED,0
yorenmur,E01D05,EXAM,FAILED,0
zadaayan,E01D05,EXAM,FAILED,0
aileenqi,E01D05,EXAM,FAILED,0
alestera,E01D05,EXAM,FAILED,0
andrikfu,E01D05,EXAM,FAILED,0
aniseedp,E01D05,EXAM,FAILED,0
annettab,E01D05,EXAM,FAILED,0
annikagy,E01D05,EXAM,FAILED,15
assuntaw,E01D05,EXAM,FAILED,0
avengerd,E01D05,EXAM,FAILED,5
azariyac,E01D05,EXAM,FAILED,0
azziemor,E01D05,EXAM,FAILED,0
babudeet,E01D05,EXAM,FAILED,0
bennette,E01D05,EXAM,FAILED,10
bertbria,E01D05,EXAM,FAILED,0
bishopni,E01D05,EXAM,FAILED,0
boothmil,E01D05,EXAM,FAILED,0
boycetor,E01D05,EXAM,FAILED,0
bradlych,E01D05,EXAM,FAILED,0
briancom,E01D05,EXAM,FAILED,0
brunchme,E01D05,EXAM,FAILED,0
bugghanc,E01D05,EXAM,FAILED,0
byrchail,E01D05,EXAM,FAILED,0
caeneusf,E01D05,EXAM,FAILED,0
carrolsu,E01D05,EXAM,FAILED,0
chantayz,E01D05,EXAM,FAILED,0
charlynm,E01D05,EXAM,FAILED,0
cheddara,E01D05,EXAM,FAILED,0
cherehaw,E01D05,EXAM,FAILED,0
chipgoos,E01D05,EXAM,FAILED,0
clowndea,E01D05,EXAM,FAILED,0
clymeneh,E01D05,EXAM,FAILED,0
colinmar,E01D05,EXAM,FAILED,0
corrined,E01D05,EXAM,FAILED,0
cotterbr,E01D05,EXAM,FAILED,0
creambri,E01D05,EXAM,FAILED,0
daxoslis,E01D05,EXAM,FAILED,0
daylelil,E01D05,EXAM,FAILED,0
delenate,E01D05,EXAM,FAILED,0
denimjud,E01D05,EXAM,FAILED,0
dignasab,E01D05,EXAM,FAILED,0
dinashem,E01D05,EXAM,ACCEPTED,78
dingleak,E01D05,EXAM,FAILED,0
dogeadar,E01D05,EXAM,FAILED,0
dollarty,E01D05,EXAM,FAILED,0
drowzeev,E01D05,EXAM,FAILED,0
duffmanv,E01D05,EXAM,FAILED,0
edwinama,E01D05,EXAM,FAILED,0
ellanman,E01D05,EXAM,FAILED,0
elphiasb,E01D05,EXAM,FAILED,0
emeraldb,E01D05,EXAM,FAILED,0
emeraldm,E01D05,EXAM,FAILED,0
eulabrad,E01D05,EXAM,FAILED,0
falmerle,E01D05,EXAM,FAILED,0
forelecc,E01D05,EXAM,FAILED,0
franzend,E01D05,EXAM,FAILED,0
frenyale,E01D05,EXAM,FAILED,0
fromagep,E01D05,EXAM,FAILED,5
garlicgo,E01D05,EXAM,FAILED,0
gayteboo,E01D05,EXAM,FAILED,0
gerdurig,E01D05,EXAM,FAILED,0
ginojenn,E01D05,EXAM,FAILED,0
gladyjar,E01D05,EXAM,FAILED,0
gorghant,E01D05,EXAM,FAILED,0
gragaskr,E01D05,EXAM,FAILED,0
grandpaw,E01D05,EXAM,FAILED,33
greedoma,E01D05,EXAM,FAILED,0
gruyeres,E01D05,EXAM,FAILED,0
gulumhiy,E01D05,EXAM,FAILED,0
havenosb,E01D05,EXAM,FAILED,0
heartmar,E01D05,EXAM,FAILED,0
heatsaad,E01D05,EXAM,FAILED,0
hellatod,E01D05,EXAM,FAILED,0
hesterwi,E01D05,EXAM,FAILED,0
hoagsmil,E01D05,EXAM,FAILED,0
horsebyr,E01D05,EXAM,FAILED,0
imogenef,E01D05,EXAM,FAILED,0
jafercla,E01D05,EXAM,FAILED,0
jazminja,E01D05,EXAM,FAILED,0
jenellma,E01D05,EXAM,FAILED,0
jessiagi,E01D05,EXAM,FAILED,0
jommyjul,E01D05,EXAM,FAILED,0
jorelleb,E01D05,EXAM,FAILED,0
