student,title,type,status,final score
abbyjere,T02D02,INDIVIDUAL,FAILED,0
albettbu,T02D02,INDIVIDUAL,ACCEPTED,113
althease,T02D02,INDIVIDUAL,FAILED,0
aqualada,T02D02,INDIVIDUAL,FAILED,0
ariellem,T02D02,INDIVIDUAL,FAILED,0
arlethab,T02D02,INDIVIDUAL,FAILED,0
arwynjac,T02D02,INDIVIDUAL,FAILED,0
ayakofuj,T02D02,INDIVIDUAL,FAILED,0
barbafra,T02D02,INDIVIDUAL,FAILED,0
brittnib,T02D02,INDIVIDUAL,FAILED,0
chongvir,T02D02,INDIVIDUAL,FAILED,0
cindalig,T02D02,INDIVIDUAL,FAILED,0
claudeco,T02D02,INDIVIDUAL,FAILED,0
colettac,T02D02,INDIVIDUAL,FAILED,0
connorla,T02D02,INDIVIDUAL,FAILED,0
coraleey,T02D02,INDIVIDUAL,FAILED,0
donaljac,T02D02,INDIVIDUAL,FAILED,0
dougalmo,T02D02,INDIVIDUAL,FAILED,0
ellarias,T02D02,INDIVIDUAL,FAILED,0
emelyaur,T02D02,INDIVIDUAL,ACCEPTED,117
eorlundw,T02D02,INDIVIDUAL,FAILED,0
flaviama,T02D02,INDIVIDUAL,FAILED,0
galbartt,T02D02,INDIVIDUAL,FAILED,0
goldenun,T02D02,INDIVIDUAL,FAILED,0
halistic,T02D02,INDIVIDUAL,FAILED,0
harlangu,T02D02,INDIVIDUAL,FAILED,0
hazraksa,T02D02,INDIVIDUAL,FAILED,0
hettiewa,T02D02,INDIVIDUAL,FAILED,0
hizdahrs,T02D02,INDIVIDUAL,FAILED,0
hoppered,T02D02,INDIVIDUAL,FAILED,0
illaoigl,T02D02,INDIVIDUAL,FAILED,0
jameyadr,T02D02,INDIVIDUAL,FAILED,0
janaespy,T02D02,INDIVIDUAL,FAILED,0
jestwhis,T02D02,INDIVIDUAL,FAILED,0
jettaduu,T02D02,INDIVIDUAL,FAILED,0
johniebl,T02D02,INDIVIDUAL,FAILED,0
johnieer,T02D02,INDIVIDUAL,FAILED,0
karrieco,T02D02,INDIVIDUAL,FAILED,0
kathyblu,T02D02,INDIVIDUAL,FAILED,0
leotasch,T02D02,INDIVIDUAL,FAILED,0
magobarb,T02D02,INDIVIDUAL,FAILED,0
managiml,T02D02,INDIVIDUAL,FAILED,0
martiank,T02D02,INDIVIDUAL,FAILED,0
marvinad,T02D02,INDIVIDUAL,FAILED,0
meadowsl,T02D02,INDIVIDUAL,FAILED,0
meralynl,T02D02,INDIVIDUAL,FAILED,0
micahann,T02D02,INDIVIDUAL,FAILED,0
mikkirub,T02D02,INDIVIDUAL,FAILED,0
moniquec,T02D02,INDIVIDUAL,FAILED,0
motherka,T02D02,INDIVIDUAL,FAILED,0
namikari,T02D02,INDIVIDUAL,FAILED,0
norahara,T02D02,INDIVIDUAL,ACCEPTED,94
onionflo,T02D02,INDIVIDUAL,FAILED,0
orientba,T02D02,INDIVIDUAL,FAILED,0
pallasar,T02D02,INDIVIDUAL,FAILED,0
palmasev,T02D02,INDIVIDUAL,FAILED,0
randalci,T02D02,INDIVIDUAL,FAILED,0
rivaharm,T02D02,INDIVIDUAL,ACCEPTED,122
roonemac,T02D02,INDIVIDUAL,FAILED,0
rygerbee,T02D02,INDIVIDUAL,FAILED,0
salviama,T02D02,INDIVIDUAL,FAILED,0
santanao,T02D02,INDIVIDUAL,FAILED,0
savannat,T02D02,INDIVIDUAL,FAILED,0
shandage,T02D02,INDIVIDUAL,FAILED,0
slavetar,T02D02,INDIVIDUAL,FAILED,0
sloeycar,T02D02,INDIVIDUAL,FAILED,0
slowmose,T02D02,INDIVIDUAL,FAILED,0
snokeepi,T02D02,INDIVIDUAL,FAILED,0
sonyashi,T02D02,INDIVIDUAL,FAILED,0
staceelu,T02D02,INDIVIDUAL,FAILED,0
stevenha,T02D02,INDIVIDUAL,ACCEPTED,94
tarthden,T02D02,INDIVIDUAL,FAILED,0
tickhung,T02D02,INDIVIDUAL,FAILED,0
tonieirw,T02D02,INDIVIDUAL,FAILED,0
tylergar,T02D02,INDIVIDUAL,FAILED,0
ulmeraet,T02D02,INDIVIDUAL,FAILED,0
ummadesh,T02D02,INDIVIDUAL,FAILED,0
valerial,T02D02,INDIVIDUAL,FAILED,0
venonats,T02D02,INDIVIDUAL,FAILED,0
vinniere,T02D02,INDIVIDUAL,FAILED,0
vitischa,T02D02,INDIVIDUAL,FAILED,0
wakamera,T02D02,INDIVIDUAL,FAILED,0
warnercr,T02D02,INDIVIDUAL,FAILED,0
worthyty,T02D02,INDIVIDUAL,ACCEPTED,123
wyldevir,T02D02,INDIVIDUAL,FAILED,0
zettatyp,T02D02,INDIVIDUAL,FAILED,0
abbottse,T02D02,INDIVIDUAL,FAILED,0
andisshi,T02D02,INDIVIDUAL,FAILED,0
aricatop,T02D02,INDIVIDUAL,FAILED,0
arsontye,T02D02,INDIVIDUAL,FAILED,0
bakerern,T02D02,INDIVIDUAL,FAILED,0
bartyebr,T02D02,INDIVIDUAL,FAILED,0
botanwin,T02D02,INDIVIDUAL,ACCEPTED,79
bradyque,T02D02,INDIVIDUAL,ACCEPTED,122
carliedo,T02D02,INDIVIDUAL,FAILED,0
cerebrar,T02D02,INDIVIDUAL,FAILED,0
claradon,T02D02,INDIVIDUAL,FAILED,0
colddulc,T02D02,INDIVIDUAL,FAILED,0
colombos,T02D02,INDIVIDUAL,FAILED,0
corinagu,T02D02,INDIVIDUAL,FAILED,0
delorisw,T02D02,INDIVIDUAL,FAILED,0
drivehor,T02D02,INDIVIDUAL,FAILED,0
