student,title,type,status,final score
jamesbon,T05D08,INDIVIDUAL,FAILED,0
jeffreyr,T05D08,INDIVIDUAL,FAILED,0
jesusavo,T05D08,INDIVIDUAL,FAILED,0
joanamol,T05D08,INDIVIDUAL,FAILED,0
joannega,T05D08,INDIVIDUAL,FAILED,0
jolynnpe,T05D08,INDIVIDUAL,FAILED,0
kashaque,T05D08,INDIVIDUAL,FAILED,0
kathring,T05D08,INDIVIDUAL,FAILED,0
keeldark,T05D08,INDIVIDUAL,FAILED,0
kenaodil,T05D08,INDIVIDUAL,FAILED,0
launadef,T05D08,INDIVIDUAL,FAILED,0
lavetaty,T05D08,INDIVIDUAL,FAILED,0
lobochel,T05D08,INDIVIDUAL,FAILED,0
lomaseug,T05D08,INDIVIDUAL,FAILED,0
lorainel,T05D08,INDIVIDUAL,FAILED,0
lorchshe,T05D08,INDIVIDUAL,FAILED,0
maricamy,T05D08,INDIVIDUAL,FAILED,0
maryopal,T05D08,INDIVIDUAL,FAILED,0
micheald,T05D08,INDIVIDUAL,FAILED,0
mickimic,T05D08,INDIVIDUAL,FAILED,0
neilmoni,T05D08,INDIVIDUAL,ACCEPTED,72
ocietuco,T05D08,INDIVIDUAL,FAILED,0
oniegoku,T05D08,INDIVIDUAL,FAILED,0
orbelogr,T05D08,INDIVIDUAL,FAILED,0
ouidaart,T05D08,INDIVIDUAL,FAILED,0
patakity,T05D08,INDIVIDUAL,FAILED,0
peanutsr,T05D08,INDIVIDUAL,FAILED,0
petermys,T05D08,INDIVIDUAL,ACCEPTED,83
petrelli,T05D08,INDIVIDUAL,FAILED,0
piedadke,T05D08,INDIVIDUAL,FAILED,0
pumpkinb,T05D08,INDIVIDUAL,FAILED,0
qhorinha,T05D08,INDIVIDUAL,FAILED,0
rickmaek,T05D08,INDIVIDUAL,FAILED,0
rogueaga,T05D08,INDIVIDUAL,FAILED,0
rollammo,T05D08,INDIVIDUAL,FAILED,3
roxiegus,T05D08,INDIVIDUAL,FAILED,0
rymundco,T05D08,INDIVIDUAL,FAILED,0
ryonshan,T05D08,INDIVIDUAL,FAILED,0
serwynwe,T05D08,INDIVIDUAL,FAILED,0
sharrong,T05D08,INDIVIDUAL,FAILED,0
shaundat,T05D08,INDIVIDUAL,FAILED,0
shylaora,T05D08,INDIVIDUAL,FAILED,0
sibylvad,T05D08,INDIVIDUAL,FAILED,0
spacepra,T05D08,INDIVIDUAL,FAILED,0
spermhak,T05D08,INDIVIDUAL,FAILED,0
squeecla,T05D08,INDIVIDUAL,FAILED,0
starvinm,T05D08,INDIVIDUAL,ACCEPTED,86
teishana,T05D08,INDIVIDUAL,FAILED,0
theomarm,T05D08,INDIVIDUAL,FAILED,0
toastjef,T05D08,INDIVIDUAL,FAILED,0
toteaide,T05D08,INDIVIDUAL,FAILED,0
vassagor,T05D08,INDIVIDUAL,FAILED,0
waddrign,T05D08,INDIVIDUAL,FAILED,0
weezingm,T05D08,INDIVIDUAL,FAILED,0
wintermi,T05D08,INDIVIDUAL,FAILED,0
wrenfres,T05D08,INDIVIDUAL,FAILED,0
zanesasi,T05D08,INDIVIDUAL,FAILED,0
adarysel,T05D08,INDIVIDUAL,ACCEPTED,81
alisacha,T05D08,INDIVIDUAL,FAILED,0
alixzolt,T05D08,INDIVIDUAL,FAILED,0
andreefi,T05D08,INDIVIDUAL,FAILED,0
andrewsh,T05D08,INDIVIDUAL,ACCEPTED,93
andrikky,T05D08,INDIVIDUAL,FAILED,0
arysmarc,T05D08,INDIVIDUAL,FAILED,0
azorjane,T05D08,INDIVIDUAL,FAILED,0
bankchar,T05D08,INDIVIDUAL,FAILED,0
berttiju,T05D08,INDIVIDUAL,FAILED,0
birchlac,T05D08,INDIVIDUAL,FAILED,0
boatmano,T05D08,INDIVIDUAL,FAILED,0
boriskar,T05D08,INDIVIDUAL,ACCEPTED,88
bullscor,T05D08,INDIVIDUAL,FAILED,0
burttapi,T05D08,INDIVIDUAL,FAILED,0
butcherf,T05D08,INDIVIDUAL,ACCEPTED,85
celestet,T05D08,INDIVIDUAL,FAILED,0
celinaph,T05D08,INDIVIDUAL,FAILED,0
charisep,T05D08,INDIVIDUAL,FAILED,0
cherdean,T05D08,INDIVIDUAL,FAILED,0
coranorr,T05D08,INDIVIDUAL,FAILED,0
corbrayo,T05D08,INDIVIDUAL,FAILED,0
dainezub,T05D08,INDIVIDUAL,FAILED,0
deemchar,T05D08,INDIVIDUAL,FAILED,0
deliadai,T05D08,INDIVIDUAL,FAILED,0
diannaga,T05D08,INDIVIDUAL,FAILED,0
edmondfa,T05D08,INDIVIDUAL,FAILED,0
erlindas,T05D08,INDIVIDUAL,FAILED,0
eugenies,T05D08,INDIVIDUAL,FAILED,0
ferretec,T05D08,INDIVIDUAL,FAILED,0
fredagal,T05D08,INDIVIDUAL,FAILED,0
gerardos,T05D08,INDIVIDUAL,FAILED,0
gisellel,T05D08,INDIVIDUAL,FAILED,0
gumblelo,T05D08,INDIVIDUAL,FAILED,0
hybridsn,T05D08,INDIVIDUAL,ACCEPTED,90
janelros,T05D08,INDIVIDUAL,FAILED,0
jazminza,T05D08,INDIVIDUAL,FAILED,0
jeltzpin,T05D08,INDIVIDUAL,FAILED,0
kemmette,T05D08,INDIVIDUAL,FAILED,0
klawhell,T05D08,INDIVIDUAL,FAILED,0
lilianat,T05D08,INDIVIDUAL,FAILED,0
lottiejo,T05D08,INDIVIDUAL,FAILED,0
luigiros,T05D08,INDIVIDUAL,FAILED,0
lynncasw,T05D08,INDIVIDUAL,FAILED,0
lyonelsi,T05D08,INDIVIDUAL,FAILED,0
maarzand,T05D08,INDIVIDUAL,FAILED,0
maciecha,T05D08,INDIVIDUAL,FAILED,0
madonnan,T05D08,INDIVIDUAL,FAILED,0
maliqaug,T05D08,INDIVIDUAL,FAILED,0
maxihagr,T05D08,INDIVIDUAL,FAILED,0
mayedoro,T05D08,INDIVIDUAL,FAILED,0
mikkijea,T05D08,INDIVIDUAL,FAILED,0
miklazre,T05D08,INDIVIDUAL,ACCEPTED,73
mosheros,T05D08,INDIVIDUAL,FAILED,0
narberte,T05D08,INDIVIDUAL,FAILED,0
narcissm,T05D08,INDIVIDUAL,FAILED,0
nikiaeun,T05D08,INDIVIDUAL,FAILED,0
